name,County,SUB_COUNTY,Ward,long,lat,county
RANENA,Homa Bay,Kabondo Kasipul,Kokwanyo/ Kakelo,34.79028,-0.50859,Homa Bay
RAWINJI,Homa Bay,Kasipul,West Kasipul,34.74475,-0.42909,Homa Bay
RUNGU,Homa Bay,Kabondo Kasipul,Kojwach,34.84096,-0.48889,Homa Bay
SARAMBA,Homa Bay,Kabondo Kasipul,Kokwanyo/ Kakelo,34.418632,-0.799397,Homa Bay
SAYE,Homa Bay,Kasipul,Central Kasipul,34.71264,-0.44464,Homa Bay
SIANY,Homa Bay,Kabondo Kasipul,Kabondo East,34.91059,-0.42775,Homa Bay
SIMBIRI,Homa Bay,Kasipul,Central Kasipul,34.706903,-0.421918,Homa Bay
SINO SDA,Homa Bay,Kasipul,East Kamagak,34.75355,-0.4678,Homa Bay
ST CHRISTINE EDUCATION CENTRE,Homa Bay,Kabondo Kasipul,Kabondo East,34.96965,-0.42699,Homa Bay
ST ROSE ATIGA,Homa Bay,Kasipul,West Kasipul,34.723245,-0.557046,Homa Bay
UMAI,Homa Bay,Kabondo Kasipul,Kokwanyo/ Kakelo,34.78619,-0.39644,Homa Bay
WANGAPALA,Homa Bay,Kabondo Kasipul,Kabondo East,34.90158,-0.42995,Homa Bay
WARADHO,Homa Bay,Kasipul,Central Kasipul,34.69058,-0.47437,Homa Bay
WIRA BUOR,Homa Bay,Kasipul,West Kasipul,34.67167,-0.60185,Homa Bay
WIRE,Homa Bay,Kasipul,West Kamagak,34.75446,-0.48495,Homa Bay
VICTORIA ANGELS,Homa Bay,Kabondo Kasipul,Kokwanyo/ Kakelo,34.169065,-0.538247,Homa Bay
ST ALLOYS ACADEMY,Homa Bay,Kabondo Kasipul,Kabondo West,34.87562,-0.45403,Homa Bay
SOKO EBENEZER,Homa Bay,Kabondo Kasipul,Kojwach,34.106921,-0.701146,Homa Bay
RINGA GOOD SEED,Homa Bay,Kabondo Kasipul,Kojwach,34.85163,-0.46962,Homa Bay
KIRONGO RAINBOW,Homa Bay,Kabondo Kasipul,Kojwach,34.602331,-0.547766,Homa Bay
JACKSON ACADEMY,Homa Bay,Kasipul,East Kamagak,34.541919,-0.47728,Homa Bay
KISURI,Homa Bay,Kasipul,Central Kasipul,34.752736,-0.47675,Homa Bay
GENDO,Homa Bay,Suba,Gwassi South,34.200849,-0.716478,Homa Bay
GINGO,Homa Bay,Suba,Kaksingiri West,34.176943,-0.483922,Homa Bay
GOD BURA,Homa Bay,Suba,Gwassi South,34.083041,-0.724033,Homa Bay
GOD OLOO,Homa Bay,Suba,Gwassi South,34.10636,-0.77197,Homa Bay
GOT KOMBUTO,Homa Bay,Suba,Kaksingiri West,34.17513,-0.60684,Homa Bay
KASINGA,Homa Bay,Suba,Ruma-Kaksingiri  East,34.223038,-0.594465,Homa Bay
KIABUYA,Homa Bay,Suba,Gwassi South,34.094881,-0.742689,Homa Bay
KIANYUMBA,Homa Bay,Suba,Kaksingiri West,34.173853,-0.517418,Homa Bay
KIBUOGI,Homa Bay,Suba,Kaksingiri West,34.092557,-0.527455,Homa Bay
KIBURA,Homa Bay,Suba,Gwassi North,34.137328,-0.643362,Homa Bay
KICHARE,Homa Bay,Suba,Gwassi North,34.125074,-0.673145,Homa Bay
KIEMBE,Homa Bay,Suba,Gwassi North,34.133878,-0.658299,Homa Bay
KIGOTO,Homa Bay,Suba,Gwassi South,34.18732,-0.689792,Homa Bay
KIKUBI,Homa Bay,Suba,Gwassi South,34.061533,-0.705954,Homa Bay
KIMANGE,Homa Bay,Suba,Gwassi South,34.088989,-0.71172,Homa Bay
KIMORO,Homa Bay,Suba,Gwassi South,34.079039,-0.738748,Homa Bay
KING ENYO,Homa Bay,Suba,Ruma-Kaksingiri  East,34.244093,-0.621121,Homa Bay
KINYASAGA,Homa Bay,Suba,Kaksingiri West,34.179532,-0.557886,Homa Bay
KIRAMBO,Homa Bay,Suba,Gwassi North,34.2058,-0.47521,Homa Bay
KISAKU,Homa Bay,Suba,Gwassi North,34.10894,-0.65872,Homa Bay
KISEGI,Homa Bay,Suba,Gwassi North,34.0516,-0.64238,Homa Bay
KISIAMBI,Homa Bay,Suba,Kaksingiri West,34.080987,-0.576449,Homa Bay
KITAWA,Homa Bay,Suba,Gwassi North,34.053916,-0.678757,Homa Bay
KITHEREKA,Homa Bay,Suba,Gwassi South,34.148938,-0.633697,Homa Bay
KIWA,Homa Bay,Suba,Gwassi North,34.03054,-0.74636,Homa Bay
KOGA,Homa Bay,Suba,Gwassi North,34.627771,-0.521093,Homa Bay
KOYOMBE,Homa Bay,Suba,Gwassi North,34.155468,-0.590435,Homa Bay
KUMUINDA,Homa Bay,Suba,Gwassi North,34.081453,-0.642605,Homa Bay
LIGONGO,Homa Bay,Suba,Gwassi South,34.127174,-0.738452,Homa Bay
LWANDA,Homa Bay,Suba,Gwassi South,34.58535,-0.473119,Homa Bay
MAGUNGA,Homa Bay,Suba,Gwassi South,34.149409,-0.689095,Homa Bay
MANYALA,Homa Bay,Suba,Ruma-Kaksingiri  East,34.196233,-0.559718,Homa Bay
MIRAMBA,Homa Bay,Suba,Gwassi North,34.086809,-0.699485,Homa Bay
MSARE,Homa Bay,Suba,Kaksingiri West,34.18646,-0.578487,Homa Bay
MUKENDE,Homa Bay,Suba,Kaksingiri West,34.195079,-0.520093,Homa Bay
MUKUYU,Homa Bay,Suba,Gwassi South,34.0781,-0.79808,Homa Bay
MUMISA,Homa Bay,Suba,Gwassi South,34.150096,-0.674007,Homa Bay
MWIRARIA,Homa Bay,Suba,Gwassi North,34.079259,-0.65721,Homa Bay
MWIREGWA,Homa Bay,Suba,Gwassi South,34.212685,-0.625573,Homa Bay
MWIRENDIA,Homa Bay,Suba,Kaksingiri West,34.137072,-0.575674,Homa Bay
MWIYOYO,Homa Bay,Suba,Gwassi North,34.114624,-0.595587,Homa Bay
NGERI,Homa Bay,Suba,Kaksingiri West,34.097646,-0.589996,Homa Bay
NYABERA,Homa Bay,Suba,Ruma-Kaksingiri  East,34.254539,-0.548267,Homa Bay
NYABOMO,Homa Bay,Suba,Kaksingiri West,34.175983,-0.580705,Homa Bay
NYADENDA,Homa Bay,Suba,Ruma-Kaksingiri  East,34.246496,-0.611024,Homa Bay
NYAGWETHE,Homa Bay,Suba,Gwassi North,34.09851,-0.60869,Homa Bay
NYAKASERA,Homa Bay,Suba,Gwassi North,34.09419,-0.6848,Homa Bay
NYAKIYA,Homa Bay,Suba,Ruma-Kaksingiri  East,34.65699,-0.5072,Homa Bay
NYALKEMBO,Homa Bay,Suba,Ruma-Kaksingiri  East,34.236021,-0.588127,Homa Bay
NYAMADEDE,Homa Bay,Suba,Gwassi South,34.181753,-0.6413,Homa Bay
NYASOTI,Homa Bay,Suba,Gwassi South,34.169433,-0.671595,Homa Bay
NYATAMBE,Homa Bay,Suba,Gwassi South,34.08704,-0.76011,Homa Bay
NYATOTO,Homa Bay,Suba,Ruma-Kaksingiri  East,34.270817,-0.552972,Homa Bay
NYENGA,Homa Bay,Suba,Gwassi South,34.103951,-0.711878,Homa Bay
OBANGA,Homa Bay,Suba,Gwassi North,34.07504,-0.68414,Homa Bay
OGAKA,Homa Bay,Suba,Gwassi South,34.09276,-0.76581,Homa Bay
OLANDO,Homa Bay,Suba,Gwassi South,34.22267,-0.646451,Homa Bay
OMA,Homa Bay,Suba,Gwassi South,34.151529,-0.659721,Homa Bay
ONGAYO,Homa Bay,Suba,Ruma-Kaksingiri  East,34.19561,-0.541364,Homa Bay
ONGORO,Homa Bay,Suba,Ruma-Kaksingiri  East,34.35656,-0.85298,Homa Bay
ONYWERA,Homa Bay,Suba,Ruma-Kaksingiri  East,34.2119,-0.539236,Homa Bay
OSIRI,Homa Bay,Suba,Gwassi North,34.062034,-0.659252,Homa Bay
PUNDO,Homa Bay,Suba,Gwassi South,34.570033,-0.524297,Homa Bay
RAGWE,Homa Bay,Suba,Kaksingiri West,34.094882,-0.568223,Homa Bay
RAMULA,Homa Bay,Suba,Gwassi North,34.141352,-0.672695,Homa Bay
ROO DOH,Homa Bay,Suba,Kaksingiri West,34.127381,-0.556723,Homa Bay
ROWO,Homa Bay,Suba,Kaksingiri West,34.143241,-0.54718,Homa Bay
SANJWERU,Homa Bay,Suba,Gwassi South,34.160254,-0.703843,Homa Bay
SEKA,Homa Bay,Suba,Gwassi South,34.165395,-0.754624,Homa Bay
SINDO,Homa Bay,Suba,Kaksingiri West,34.177344,-0.539054,Homa Bay
SOKO,Homa Bay,Suba,Gwassi North,34.68475,-0.3705,Homa Bay
SOKONI,Homa Bay,Suba,Gwassi South,34.1169,-0.75302,Homa Bay
ST JOSEPHS MUKIUNDU,Homa Bay,Suba,Kaksingiri West,34.118128,-0.548536,Homa Bay
SUMBA,Homa Bay,Suba,Ruma-Kaksingiri  East,34.217718,-0.560668,Homa Bay
TONGA,Homa Bay,Suba,Gwassi North,34.120026,-0.690281,Homa Bay
UTERERE,Homa Bay,Suba,Gwassi North,34.07684,-0.63012,Homa Bay
VICTOR MUSOGA,Homa Bay,Suba,Ruma-Kaksingiri  East,34.250793,-0.564147,Homa Bay
WIGA,Homa Bay,Suba,Gwassi South,34.475814,-0.561342,Homa Bay
YONGO,Homa Bay,Suba,Ruma-Kaksingiri  East,34.289179,-0.564466,Homa Bay
FORTUNE,Homa Bay,Suba,Kaksingiri West,34.16718,-0.53628,Homa Bay
SINDO BABYSHINE,Homa Bay,Suba,Kaksingiri West,34.76579,-0.43955,Homa Bay
SINDO BAPTIST,Homa Bay,Suba,Kaksingiri West,34.172997,-0.537609,Homa Bay
AL GANI GIRLS,Isiolo,Isiolo South,Kinna,38.20072,0.325,Isiolo
BADANA,Isiolo,Isiolo South,Sericho,38.98163,1.11441,Isiolo
BILIQI NUR,Isiolo,Isiolo South,Sericho,39.04987,1.12408,Isiolo
BOJI,Isiolo,Isiolo South,Sericho,38.33532,0.57336,Isiolo
DAAWA MUSLIM,Isiolo,Isiolo South,Sericho,38.50829,0.52686,Isiolo
DABASITI,Isiolo,Isiolo South,Kinna,38.19256,0.57201,Isiolo
DIDA ABAKIRI,Isiolo,Isiolo South,Kinna,38.26866,0.72942,Isiolo
DUSE,Isiolo,Isiolo South,Kinna,38.20532,0.32407,Isiolo
ELDERA,Isiolo,Isiolo South,Sericho,38.83276,0.59897,Isiolo
GAFRASA,Isiolo,Isiolo South,Sericho,38.58995,0.94106,Isiolo
GALMADIDO,Isiolo,Isiolo South,Kinna,38.20072,0.31479,Isiolo
GARBATULA BOARDING,Isiolo,Isiolo South,Garba Tulla,38.52324,0.53868,Isiolo
GARBATULA DAY,Isiolo,Isiolo South,Garba Tulla,38.52039,0.53789,Isiolo
GUBATU,Isiolo,Isiolo South,Sericho,39.11979,1.12986,Isiolo
IRESABORU,Isiolo,Isiolo South,Garba Tulla,38.844298,1.081424,Isiolo
KINNA,Isiolo,Isiolo South,Kinna,38.2107,0.32118,Isiolo
KOMBOLA,Isiolo,Isiolo South,Garba Tulla,38.65912,0.98822,Isiolo
KULA MAWE,Isiolo,Isiolo South,Kinna,38.20177,0.57335,Isiolo
MAKARIM,Isiolo,Isiolo South,Sericho,39.16688,0.72678,Isiolo
MALKADAKA,Isiolo,Isiolo South,Garba Tulla,38.49288,0.83878,Isiolo
MATAGARI,Isiolo,Isiolo South,Garba Tulla,38.51176,0.53614,Isiolo
MUCHURO,Isiolo,Isiolo South,Garba Tulla,38.62766,0.96236,Isiolo
NAGAA,Isiolo,Isiolo South,Garba Tulla,38.51681,0.53868,Isiolo
OMARA BOARDING,Isiolo,Isiolo South,Sericho,39.16832,0.73435,Isiolo
RAPSU,Isiolo,Isiolo South,Kinna,38.24526,0.26055,Isiolo
SERICHO,Isiolo,Isiolo South,Sericho,39.10752,1.13488,Isiolo
WAKO WARIO,Isiolo,Isiolo South,Kinna,38.193852,0.288347,Isiolo
ADHE WARABESA,Isiolo,Isiolo North,Cherab,38.89492,1.37558,Isiolo
AKILI,Isiolo,Isiolo North,Burat,37.54555,0.30611,Isiolo
AREMIET,Isiolo,Isiolo North,Burat,37.57662,0.4433,Isiolo
ATTAN,Isiolo,Isiolo North,Ngare Mara,37.61051,0.49425,Isiolo
AWARSITU,Isiolo,Isiolo North,Chari,38.57359,1.02939,Isiolo
BULA MPYA,Isiolo,Isiolo North,Bulla Pesa,37.5722,0.35302,Isiolo
DAABA,Isiolo,Isiolo North,Ngare Mara,37.74667,0.54436,Isiolo
ELSA,Isiolo,Isiolo North,Burat,37.54351,0.27736,Isiolo
ISIOLO BARRACKS,Isiolo,Isiolo North,Wabera,37.612231,0.359365,Isiolo
ISIOLO FOR THE DEAF,Isiolo,Isiolo North,Wabera,37.58988,0.37198,Isiolo
KAMBI YA JUU,Isiolo,Isiolo North,Burat,37.55323,0.33483,Isiolo
KILIMANI,Isiolo,Isiolo North,Burat,37.56021,0.35689,Isiolo
KIPSING,Isiolo,Isiolo North,Oldo/Nyiro,37.244,0.6038,Isiolo
KIWANJANI,Isiolo,Isiolo North,Wabera,37.59533,0.35151,Isiolo
LEBARUA,Isiolo,Isiolo North,Burat,37.43526,0.30824,Isiolo
LENGWENYI,Isiolo,Isiolo North,Oldo/Nyiro,37.23259,0.56583,Isiolo
LOBARISHEREKI,Isiolo,Isiolo North,Oldo/Nyiro,36.92476,0.60285,Isiolo
MCK KISIMANI 78,Isiolo,Isiolo North,Wabera,37.610852,0.3746,Isiolo
MWANGAZA,Isiolo,Isiolo North,Wabera,37.58028,0.33902,Isiolo
NGAREMARA,Isiolo,Isiolo North,Ngare Mara,37.64774,0.50984,Isiolo
NTALABANY,Isiolo,Isiolo North,Burat,37.41894,0.3305,Isiolo
OLDONYIRO,Isiolo,Isiolo North,Oldo/Nyiro,36.98631,0.63229,Isiolo
PEPO LA TUMAINI,Isiolo,Isiolo North,Bulla Pesa,37.57232,0.34427,Isiolo
RAAP,Isiolo,Isiolo North,Oldo/Nyiro,36.98837,0.60414,Isiolo
RAMADHAN,Isiolo,Isiolo North,Wabera,37.60196,0.36516,Isiolo
SHAMBANI,Isiolo,Isiolo North,Burat,37.57185,0.38363,Isiolo
ST KIZITO,Isiolo,Isiolo North,Wabera,37.58437,0.36196,Isiolo
TUALE,Isiolo,Isiolo North,Oldo/Nyiro,37.12153,0.74142,Isiolo
UHURU,Isiolo,Isiolo North,Burat,37.57167,0.36146,Isiolo
WABERA,Isiolo,Isiolo North,Wabera,37.58377,0.35233,Isiolo
WASO,Isiolo,Isiolo North,Bulla Pesa,37.57225,0.33579,Isiolo
KIWANJA,Isiolo,Isiolo North,Ngare Mara,37.596368,0.34898,Isiolo
KAMBI ODHA,Isiolo,Isiolo North,Burat,37.587573,0.386546,Isiolo
ISIOLO HEKIMA,Isiolo,Isiolo North,Wabera,37.58321,0.34383,Isiolo
ISIOLO MCK HIGHWAY,Isiolo,Isiolo North,Wabera,37.585234,0.351045,Isiolo
ISIOLO SUNRISE,Isiolo,Isiolo North,Wabera,37.59269,0.35771,Isiolo
LIONS,Isiolo,Isiolo North,Bulla Pesa,37.57339,0.34092,Isiolo
LITTLE ANGELS,Isiolo,Isiolo North,Wabera,37.58491,0.34156,Isiolo
NEW ERA PREPARATORY,Isiolo,Isiolo North,Wabera,37.58204,0.34002,Isiolo
ST MARY OF LORETO,Isiolo,Isiolo North,Wabera,37.5935,0.37092,Isiolo
UPPER HILL,Isiolo,Isiolo North,Bulla Pesa,37.57387,0.33572,Isiolo
BRIDGE INTERNATIONAL,Isiolo,Isiolo North,Ngare Mara,37.56901,0.329953,Isiolo
IKHLAS,Isiolo,Isiolo North,Wabera,37.593761,0.361994,Isiolo
WAMY,Isiolo,Isiolo North,Bulla Pesa,37.59289,0.385153,Isiolo
SAMBURU COMMUNITY,Isiolo,Isiolo North,Burat,37.5126,0.55923,Isiolo
BILIQI,Isiolo,Isiolo North,Cherab,38.80694,1.23775,Isiolo
BULESA,Isiolo,Isiolo North,Chari,38.53696,0.96167,Isiolo
DADACHA BASA,Isiolo,Isiolo North,Cherab,38.97018,1.30685,Isiolo
DOLOLO DAKIYE,Isiolo,Isiolo North,Cherab,38.94663,1.32901,Isiolo
GAMACHU MUSLIM OOL,Isiolo,Isiolo North,Cherab,38.672661,1.081174,Isiolo
GODA,Isiolo,Isiolo North,Chari,38.54309,1.00597,Isiolo
KHALIFA ABUBAKAR,Isiolo,Isiolo North,Chari,38.667716,1.062436,Isiolo
KOM OOL,Isiolo,Isiolo North,Chari,38.39691,0.88192,Isiolo
KORBESA,Isiolo,Isiolo North,Cherab,38.79254,1.21227,Isiolo
MATA ARBA,Isiolo,Isiolo North,Cherab,38.70866,1.1554,Isiolo
MERTI boarding pry school,Isiolo,Isiolo North,Cherab,38.664708,1.073924,Isiolo
MERTI MUSLIM,Isiolo,Isiolo North,Cherab,38.668272,1.070316,Isiolo
SALETI MUSLIM,Isiolo,Isiolo North,Cherab,38.74855,1.19998,Isiolo
MACCI,Isiolo,Isiolo North,Cherab,38.664744,1.059436,Isiolo
ATHI RIVER PRISON,Kajiado,Kajiado East,Kitengela,36.94411,-1.47701,Kajiado
EMAMPARISUAI,Kajiado,Kajiado East,Kaputiei North,36.98365,-1.736606,Kajiado
ENKASITI,Kajiado,Kajiado East,Kitengela,36.91487,-1.5589,Kajiado
ENKIRR GIRRI,Kajiado,Kajiado East,Kaputiei North,36.92059,-1.76414,Kajiado
ILPOLOSAT,Kajiado,Kajiado East,Kaputiei North,37.05516,-1.75695,Kajiado
ISINYA MIXED BOARDING,Kajiado,Kajiado East,Kaputiei North,36.84919,-1.67684,Kajiado
KEPIRO,Kajiado,Kajiado East,Kaputiei North,36.86833,-1.63951,Kajiado
KITENGELA BOARDING PRI,Kajiado,Kajiado East,Kitengela,36.892335,-1.484124,Kajiado
KORROMPOI,Kajiado,Kajiado East,Kaputiei North,36.94104,-1.58117,Kajiado
LENCHANI,Kajiado,Kajiado East,Kaputiei North,36.96486,-1.6865,Kajiado
MUSA,Kajiado,Kajiado East,Kaputiei North,36.898677,-1.6549,Kajiado
NASERIAN,Kajiado,Kajiado East,Kaputiei North,37.0395,-1.66808,Kajiado
OLE NKOTILA,Kajiado,Kajiado East,Kaputiei North,37.00125,-1.63879,Kajiado
OLOOSIRKON,Kajiado,Kajiado East,Oloosirkon/ Sholinke,36.800547,-1.401655,Kajiado
OLTUROTO,Kajiado,Kajiado East,Kaputiei North,36.93798,-1.63974,Kajiado
SHOLINKE,Kajiado,Kajiado East,Oloosirkon/ Sholinke,36.8057,-1.47251,Kajiado
TIPATET EMAKOKO,Kajiado,Kajiado East,Oloosirkon/ Sholinke,36.85575,-1.41561,Kajiado
ACACIA CREST,Kajiado,Kajiado East,Oloosirkon/ Sholinke,36.92253,-1.52231,Kajiado
JOYLAND ISINYA,Kajiado,Kajiado East,Kaputiei North,36.95177,-1.46669,Kajiado
KINDERCARE PREPARATORY SCHOOL,Kajiado,Kajiado East,Kitengela,36.942377,-1.468834,Kajiado
KITENGELA INTERNATIONAL,Kajiado,Kajiado East,Kitengela,36.930952,-1.517127,Kajiado
LYNKERS,Kajiado,Kajiado East,Kitengela,36.96068,-1.47662,Kajiado
MILKAN ELITE SCHOOL,Kajiado,Kajiado East,Oloosirkon/ Sholinke,36.954174,-1.475957,Kajiado
MUTHENYA JUNIOR ACADEMY,Kajiado,Kajiado East,Kitengela,36.95944,-1.47214,Kajiado
OLOOLTEPES,Kajiado,Kajiado East,Oloosirkon/ Sholinke,36.73566,-1.464887,Kajiado
SAROPA BELLS,Kajiado,Kajiado East,Kitengela,36.95574,-1.47513,Kajiado
SPRING FIELD PREPARATORY,Kajiado,Kajiado East,Oloosirkon/ Sholinke,36.95164,-1.47515,Kajiado
ST ANNES KISAJU,Kajiado,Kajiado East,Kaputiei North,36.87029,-1.63808,Kajiado
ST LILYANNA PREPARATORY,Kajiado,Kajiado East,Kitengela,36.962636,-1.477314,Kajiado
ST. MONICA ACADEMY,Kajiado,Kajiado East,Kitengela,36.95916,-1.47686,Kajiado
SUNNY SIDE ACADEMY,Kajiado,Kajiado East,Kitengela,36.9667,-1.47375,Kajiado
THE ORCHARD SCHOOL,Kajiado,Kajiado East,Oloosirkon/ Sholinke,36.930006,-1.508558,Kajiado
TOP RIDE ACADEMY,Kajiado,Kajiado East,Kaputiei North,36.85057,-1.63289,Kajiado
CHRISTIANE SCHOOL,Kajiado,Kajiado East,Oloosirkon/ Sholinke,36.94987,-1.46615,Kajiado
NEEMA EDUCATION CENTRE,Kajiado,Kajiado East,Oloosirkon/ Sholinke,36.94102,-1.47012,Kajiado
KINGS GROUP OF SCHOOLS,Kajiado,Kajiado East,Kaputiei North,36.862811,-1.664217,Kajiado
BEST NURSE KINDERGATEN,Kajiado,Kajiado East,Kitengela,36.95561,-1.481906,Kajiado
AIC NAMANGA,Kajiado,Kajiado Central,Matapato South,36.80864,-2.54366,Kajiado
ALHUDA,Kajiado,Kajiado Central,Dalalekutuk,36.789111,-1.838304,Kajiado
EITI,Kajiado,Kajiado Central,Dalalekutuk,36.846774,-1.83827,Kajiado
ELANGATA WUAS,Kajiado,Kajiado Central,Matapato South,36.592404,-1.899499,Kajiado
ELUANATA,Kajiado,Kajiado Central,Matapato South,36.9019,-2.45112,Kajiado
EMARTI,Kajiado,Kajiado Central,Purko,36.949924,-1.855291,Kajiado
EMURKEYA,Kajiado,Kajiado West,Iloodokilani,36.507844,-2.142063,Kajiado
EMOTOROKI,Kajiado,Kajiado Central,Matapato North,37.03324,-2.29042,Kajiado
EMURUADIKIR,Kajiado,Kajiado Central,Matapato North,36.74815,-2.22284,Kajiado
ENCHORRO E SENTEU,Kajiado,Kajiado West,Iloodokilani,36.613275,-1.977387,Kajiado
ENGABOLI,Kajiado,Kajiado Central,Matapato South,36.84296,-2.43127,Kajiado
ENKARONI,Kajiado,Kajiado Central,Purko,36.73935,-2.04482,Kajiado
ENKASURAI,Kajiado,Kajiado Central,Dalalekutuk,36.973055,-2.000802,Kajiado
ENKORIKA,Kajiado,Kajiado Central,Dalalekutuk,36.921248,-1.96541,Kajiado
NKUSERON,Kajiado,Kajiado Central,Dalalekutuk,37.542574,-2.140511,Kajiado
ENOOSAMPURRPUR,Kajiado,Kajiado Central,Matapato South,36.79644,-2.38531,Kajiado
ESEKI,Kajiado,Kajiado Central,Matapato North,36.73913,-2.21056,Kajiado
ESILALEI,Kajiado,Kajiado Central,Dalalekutuk,36.685109,-1.716657,Kajiado
ESOIT,Kajiado,Kajiado Central,Matapato North,36.57104,-2.16533,Kajiado
ESOKOTA,Kajiado,Kajiado Central,Dalalekutuk,36.754527,-1.875981,Kajiado
ILBISSIL BOARDING,Kajiado,Kajiado Central,Matapato North,36.79406,-2.08685,Kajiado
ILBISSIL TOWNSHIP,Kajiado,Kajiado Central,Matapato North,36.7981,-2.09512,Kajiado
ILMARBA,Kajiado,Kajiado Central,Matapato North,36.66455,-2.23999,Kajiado
ILMOTIO,Kajiado,Kajiado Central,Matapato North,36.48388,-2.18922,Kajiado
ILPARRUA,Kajiado,Kajiado Central,Purko,36.76605,-2.06765,Kajiado
ILPARTIMARO,Kajiado,Kajiado Central,Matapato North,36.73404,-2.26513,Kajiado
ILTARETO,Kajiado,Kajiado Central,Dalalekutuk,36.810966,-1.891764,Kajiado
ILTIRPEN,Kajiado,Kajiado Central,Matapato South,37.879095,-2.869397,Kajiado
IMPIRO,Kajiado,Kajiado Central,Dalalekutuk,36.922208,-1.880788,Kajiado
IMPOORI,Kajiado,Kajiado Central,Matapato North,36.72095,-2.27449,Kajiado
INAAROK LUKUNY,Kajiado,Kajiado Central,Matapato South,36.82715,-2.52428,Kajiado
INAUDOT,Kajiado,Kajiado West,Iloodokilani,36.542186,-1.864976,Kajiado
INDUPA,Kajiado,Kajiado West,Iloodokilani,36.623548,-1.855172,Kajiado
INKATI,Kajiado,Kajiado Central,Matapato South,36.83199,-2.47398,Kajiado
INKINYIE,Kajiado,Kajiado Central,Dalalekutuk,36.882574,-1.850321,Kajiado
ISEURI,Kajiado,Kajiado Central,Dalalekutuk,36.812489,-1.850384,Kajiado
ISILALE,Kajiado,Kajiado Central,Dalalekutuk,36.867253,-1.928148,Kajiado
KAJIADO TOWNSHIP,Kajiado,Kajiado Central,Dalalekutuk,36.788451,-1.842609,Kajiado
KENYA MARBLE QUARRY,Kajiado,Kajiado West,Iloodokilani,36.691757,-1.937169,Kajiado
KILONITO,Kajiado,Kajiado West,Iloodokilani,36.610453,-1.785716,Kajiado
KISAPUK,Kajiado,Kajiado Central,Matapato North,36.66685,-2.36986,Kajiado
KUMPA HOLY MOTHERS,Kajiado,Kajiado Central,Purko,36.794524,-1.970887,Kajiado
KURKET,Kajiado,Kajiado Central,Matapato South,36.900052,-2.300035,Kajiado
LEBOO,Kajiado,Kajiado Central,Matapato South,36.6947,-2.3209,Kajiado
LELE CHRISTIAN,Kajiado,Kajiado Central,Matapato North,36.84777,-2.14401,Kajiado
LENKISHON,Kajiado,Kajiado Central,Matapato North,36.78166,-2.15437,Kajiado
LINTI,Kajiado,Kajiado Central,Matapato North,36.63929,-2.3515,Kajiado
LORNGOSUA,Kajiado,Kajiado Central,Matapato North,36.65433,-2.14421,Kajiado
LOSITETI,Kajiado,Kajiado Central,Matapato North,36.860865,-1.872458,Kajiado
MAILWA,Kajiado,Kajiado Central,Matapato South,36.96359,-2.32474,Kajiado
MAISIKIRIA,Kajiado,Kajiado Central,Matapato North,36.5302,-2.27631,Kajiado
MAPARASHA,Kajiado,Kajiado Central,Matapato North,36.91775,-2.1962,Kajiado
METO,Kajiado,Kajiado Central,Matapato South,36.55423,-2.40668,Kajiado
MOIPEI,Kajiado,Kajiado Central,Ildamat,36.772661,-1.858225,Kajiado
MOPIA,Kajiado,Kajiado Central,Matapato North,36.84708,-2.23523,Kajiado
MURANTAWUA,Kajiado,Kajiado Central,Ildamat,36.305017,-2.006334,Kajiado
NALEPO,Kajiado,Kajiado Central,Dalalekutuk,36.847248,-1.909863,Kajiado
NAMANGA,Kajiado,Kajiado Central,Matapato North,36.78481,-2.54144,Kajiado
NAMANGA JUNIOR,Kajiado,Kajiado Central,Matapato South,36.792934,-2.544086,Kajiado
NGATATAEK,Kajiado,Kajiado Central,Matapato North,36.80439,-2.27953,Kajiado
NKOILE,Kajiado,Kajiado Central,Purko,36.80516,-2.0298,Kajiado
NOONTOTO,Kajiado,Kajiado Central,Matapato South,36.810004,-2.446718,Kajiado
NOOSIKITOK,Kajiado,Kajiado Central,Matapato South,36.900205,-2.366805,Kajiado
OITI GLORY,Kajiado,Kajiado Central,Matapato North,36.700124,-2.116851,Kajiado
OLCHORRO-OIBOR,Kajiado,Kajiado Central,Matapato North,37.467806,-2.903952,Kajiado
OLENARAU,Kajiado,Kajiado Central,Dalalekutuk,36.989411,-1.899965,Kajiado
OLGOS,Kajiado,Kajiado Central,Dalalekutuk,36.979235,-1.945862,Kajiado
OLIORUM LUTHERAN,Kajiado,Kajiado Central,Ildamat,36.421191,-1.093808,Kajiado
OLMANIE,Kajiado,Kajiado Central,Matapato South,36.72285,-2.50166,Kajiado
OLMOTIANY,Kajiado,Kajiado Central,Matapato North,37.322702,-2.786231,Kajiado
OLOBELIBEL,Kajiado,Kajiado Central,Dalalekutuk,36.902805,-2.022489,Kajiado
OLOILALEI,Kajiado,Kajiado Central,Ildamat,37.135291,-2.38133,Kajiado
OLOIRIMIRIMI,Kajiado,Kajiado Central,Matapato South,36.54965,-2.33077,Kajiado
OLOOMUNYI,Kajiado,Kajiado Central,Dalalekutuk,36.897284,-2.087667,Kajiado
OLOOSUYIAN,Kajiado,Kajiado Central,Ildamat,36.724322,-1.811455,Kajiado
OLOSERIAN,Kajiado,Kajiado Central,Matapato North,36.626983,-1.471771,Kajiado
